Életkor,Nem,Osztályzat_9,Osztályzat_10,Osztályzat_11,Osztályzat_12,Történelem,Matematika,Magyar Nyelv és Irodalom,Informatika,Biológia,Fizika,Angol,Német,Informatika_emelt,Biológia_emelt,Fizika_emelt,Angol_emelt,Német_emelt,Matematika_emelt,Történelem_emelt,Magyar Nyelv és Irodalom_emelt,Szülői Végzettség,Középiskola Presztízse,Extrakurrikuláris Tevékenységek,Tanulási Szokások,Munkatapasztalat,Ajánlások Száma,Versenyeken Való Részvétel,Vármegye,Felvételi Eredmény,ID
17,1,4.75,4.75,3.5,4.0,81,63,79,86,-1,-1,99,-1,0,-1,-1,0,-1,1,0,0,3,8.58,1,5,0,3,0,Budapest,1.0,6075
19,0,3.5,3.25,4.5,3.0,66,80,54,75,-1,-1,77,-1,0,-1,-1,0,-1,0,0,1,1,3.47,1,2,0,2,0,Zala Vármegye,0.0,6076
19,0,4.25,3.5,4.5,3.0,56,89,80,-1,-1,80,-1,63,-1,-1,0,-1,0,0,0,0,3,6.9,1,3,1,2,0,Békés Vármegye,0.0,6077
18,1,2.75,3.75,4.0,4.0,40,63,93,-1,-1,29,52,-1,-1,-1,1,1,-1,0,0,0,2,3.41,0,7,0,2,0,Fejér Vármegye,0.0,6078
18,1,4.0,3.25,4.25,4.75,87,80,99,91,-1,-1,83,-1,0,-1,-1,0,-1,0,1,1,2,4.71,0,5,1,2,0,Vas Vármegye,0.0,6079
17,1,3.5,4.0,2.5,4.0,75,76,71,84,-1,-1,76,-1,0,-1,-1,0,-1,0,0,0,4,6.72,1,3,0,1,0,Csongrád Vármegye,0.0,6080
18,0,5.0,4.0,3.5,4.75,88,68,74,78,-1,-1,-1,70,1,-1,-1,-1,0,1,0,0,2,4.56,1,6,0,5,0,Borsod-Abaúj-Zemplén Vármegye,0.0,6081
19,1,4.0,3.5,4.25,4.5,77,82,91,-1,86,-1,65,-1,-1,0,-1,0,-1,0,1,0,4,6.85,1,5,1,1,1,Békés Vármegye,0.0,6082
17,0,4.75,4.75,4.5,3.5,78,68,43,89,-1,-1,-1,85,0,-1,-1,-1,0,0,1,0,2,3.34,1,7,0,3,0,Győr-Moson-Sopron Vármegye,0.0,6083
17,0,4.0,3.25,3.75,3.25,97,93,90,92,-1,-1,82,-1,0,-1,-1,0,-1,1,1,0,3,7.91,1,5,0,2,0,Tolna Vármegye,1.0,6084
19,0,3.0,3.5,3.5,4.25,94,91,80,85,-1,-1,-1,83,1,-1,-1,-1,0,0,0,0,2,3.26,1,3,0,2,0,Somogy Vármegye,0.0,6085
17,1,4.5,4.75,4.5,3.0,90,74,100,97,-1,-1,73,-1,0,-1,-1,0,-1,0,0,1,3,5.78,1,2,0,2,0,Budapest,0.0,6086
18,1,3.25,2.25,4.0,3.5,59,83,75,-1,89,-1,76,-1,-1,0,-1,0,-1,1,1,0,2,3.31,0,7,0,5,0,Budapest,1.0,6087
19,1,3.75,4.75,4.25,2.5,86,95,37,72,-1,-1,82,-1,0,-1,-1,0,-1,1,0,1,2,6.08,0,2,0,2,1,Zala Vármegye,1.0,6088
19,0,3.0,2.75,4.75,3.75,68,92,85,-1,-1,82,-1,84,-1,-1,1,-1,0,0,0,0,3,8.42,1,6,0,3,0,Baranya Vármegye,0.0,6089
17,1,4.0,2.25,3.75,4.0,47,84,42,-1,68,-1,55,-1,-1,0,-1,0,-1,0,1,0,2,7.81,0,3,0,1,0,Vas Vármegye,0.0,6090
17,0,4.5,4.75,3.5,4.25,96,93,91,-1,94,-1,95,-1,-1,0,-1,0,-1,0,1,0,2,4.53,1,3,1,3,1,Békés Vármegye,0.0,6091
19,1,4.25,4.75,4.0,3.75,86,63,55,83,-1,-1,-1,87,0,-1,-1,-1,1,0,0,0,4,7.62,1,2,0,1,0,Somogy Vármegye,0.0,6092
17,1,4.25,3.5,3.5,4.0,81,98,92,-1,-1,75,-1,90,-1,-1,0,-1,0,0,1,0,1,5.13,0,4,0,3,1,Budapest,1.0,6093
17,1,4.5,4.25,4.75,3.75,88,90,90,-1,-1,93,98,-1,-1,-1,0,1,-1,0,0,0,2,5.59,1,5,0,2,0,Szabolcs-Szatmár-Bereg Vármegye,0.0,6094
19,0,4.0,4.25,3.25,4.75,86,97,77,80,-1,-1,82,-1,1,-1,-1,1,-1,0,0,0,4,7.9,0,3,0,4,0,Komárom-Esztergom Vármegye,0.0,6095
19,0,3.5,4.0,4.5,4.0,69,78,79,-1,86,-1,69,-1,-1,1,-1,1,-1,0,0,0,2,6.61,1,2,0,1,0,Budapest,0.0,6096
18,1,4.75,4.5,3.5,4.0,100,99,91,-1,-1,96,96,-1,-1,-1,1,0,-1,0,1,0,2,3.96,1,5,0,1,1,Vas Vármegye,1.0,6097
19,1,2.5,2.75,3.75,3.5,39,83,32,36,-1,-1,-1,68,0,-1,-1,-1,0,0,0,0,2,4.06,1,6,0,1,0,Hajdú-Bihar Vármegye,0.0,6098
19,0,4.0,3.75,4.25,4.5,88,99,82,-1,-1,91,99,-1,-1,-1,1,1,-1,0,0,0,2,5.44,1,4,0,1,1,Budapest,1.0,6099
18,1,3.75,4.25,4.5,3.75,84,89,83,85,-1,-1,69,-1,0,-1,-1,0,-1,1,0,0,3,5.96,1,6,0,1,0,Tolna Vármegye,0.0,6100
19,0,3.75,3.0,5.0,4.0,94,83,66,62,-1,-1,-1,91,1,-1,-1,-1,0,0,0,0,1,3.35,0,4,0,4,0,Budapest,1.0,6101
17,0,4.0,2.5,4.25,4.25,53,55,69,-1,-1,69,-1,88,-1,-1,0,-1,1,0,1,0,2,4.69,0,2,0,1,0,Baranya Vármegye,0.0,6102
19,1,4.5,3.0,4.25,3.5,59,86,79,85,-1,-1,81,-1,1,-1,-1,1,-1,0,0,0,3,5.94,0,5,0,4,0,Csongrád Vármegye,1.0,6103
17,1,4.0,4.0,4.75,3.5,86,68,86,84,-1,-1,78,-1,1,-1,-1,1,-1,0,0,0,2,3.67,0,2,0,2,0,Pest Vármegye,1.0,6104
17,1,3.0,4.25,3.0,4.75,96,85,84,90,-1,-1,-1,93,0,-1,-1,-1,0,0,1,0,2,4.94,0,3,0,6,0,Baranya Vármegye,0.0,6105
17,0,4.25,4.25,4.0,2.25,68,88,72,42,-1,-1,70,-1,0,-1,-1,1,-1,0,1,0,2,4.6,1,4,0,1,0,Budapest,0.0,6106
17,0,2.0,4.25,3.25,4.25,74,42,75,66,-1,-1,67,-1,1,-1,-1,1,-1,0,0,0,2,7.02,1,5,0,1,0,Fejér Vármegye,0.0,6107
17,1,4.75,3.75,4.75,3.25,47,69,61,-1,-1,94,80,-1,-1,-1,0,0,-1,0,0,1,3,6.05,0,4,0,1,0,Baranya Vármegye,0.0,6108
17,1,4.25,4.75,4.25,3.75,87,79,65,73,-1,-1,-1,69,0,-1,-1,-1,0,0,1,0,3,6.18,1,3,0,1,0,Pest Vármegye,0.0,6109
17,1,4.75,5.0,4.75,4.5,93,85,63,-1,-1,92,70,-1,-1,-1,0,1,-1,0,0,0,4,6.33,0,1,0,1,1,Budapest,0.0,6110
18,1,3.25,4.5,4.0,4.25,81,96,90,95,-1,-1,74,-1,0,-1,-1,0,-1,0,0,1,3,5.92,0,1,0,1,0,Nógrád Vármegye,0.0,6111
18,0,4.75,4.5,4.25,4.25,89,90,88,96,-1,-1,88,-1,1,-1,-1,1,-1,0,0,0,2,6.2,0,5,0,3,0,Somogy Vármegye,0.0,6112
19,1,4.5,4.0,3.75,4.25,95,55,68,55,-1,-1,75,-1,0,-1,-1,0,-1,0,0,1,1,6.0,1,5,0,2,1,Baranya Vármegye,0.0,6113
17,1,3.75,3.75,2.75,4.25,92,79,89,55,-1,-1,58,-1,0,-1,-1,0,-1,0,0,1,2,4.98,1,2,0,3,1,Zala Vármegye,0.0,6114
17,0,3.5,3.25,3.0,3.5,23,52,55,79,-1,-1,69,-1,1,-1,-1,1,-1,0,0,0,3,6.65,0,5,0,2,1,Pest Vármegye,1.0,6115
17,1,3.25,4.0,4.0,4.25,96,94,84,-1,92,-1,89,-1,-1,0,-1,1,-1,1,0,0,2,6.99,0,2,0,1,0,Budapest,0.0,6116
18,0,3.75,4.75,3.5,4.5,75,68,87,-1,68,-1,57,-1,-1,0,-1,1,-1,0,1,0,2,2.68,1,5,0,2,0,Zala Vármegye,0.0,6117
19,1,4.25,4.25,3.5,4.75,84,90,78,94,-1,-1,64,-1,0,-1,-1,1,-1,1,0,0,1,3.51,1,6,0,1,0,Zala Vármegye,1.0,6118
17,1,4.0,4.0,4.75,4.5,78,96,65,-1,-1,87,62,-1,-1,-1,0,0,-1,1,1,0,3,7.05,0,2,0,1,0,Budapest,1.0,6119
17,0,3.75,4.25,4.5,4.25,78,75,89,-1,-1,87,68,-1,-1,-1,1,1,-1,0,0,0,2,4.51,1,5,0,2,0,Győr-Moson-Sopron Vármegye,0.0,6120
17,1,4.5,3.5,3.75,3.0,83,88,69,86,-1,-1,71,-1,0,-1,-1,1,-1,0,0,0,1,3.63,0,4,0,5,0,Bács-Kiskun Vármegye,0.0,6121
19,1,4.0,4.25,4.5,3.75,92,88,91,72,-1,-1,-1,91,0,-1,-1,-1,1,0,1,0,3,6.77,1,6,0,3,0,Veszprém Vármegye,0.0,6122
18,1,2.75,4.25,3.75,3.5,82,82,81,-1,90,-1,69,-1,-1,0,-1,1,-1,0,0,0,2,4.42,0,4,0,4,0,Győr-Moson-Sopron Vármegye,0.0,6123
17,1,3.5,4.5,4.5,4.0,65,90,88,-1,-1,82,71,-1,-1,-1,0,1,-1,0,0,1,3,5.48,0,3,0,2,0,Zala Vármegye,0.0,6124
17,0,3.25,3.25,4.0,4.5,78,51,54,87,-1,-1,57,-1,0,-1,-1,1,-1,0,0,0,1,4.8,1,2,0,1,0,Zala Vármegye,0.0,6125
19,0,3.25,4.5,4.0,2.75,96,91,93,-1,-1,72,78,-1,-1,-1,0,0,-1,0,1,1,4,6.54,1,3,0,1,0,Tolna Vármegye,0.0,6126
18,0,4.25,3.75,4.0,4.75,72,91,90,-1,-1,84,-1,93,-1,-1,0,-1,0,0,0,0,2,7.4,1,5,0,2,1,Csongrád Vármegye,0.0,6127
19,0,4.5,2.5,3.5,4.75,97,86,78,84,-1,-1,74,-1,0,-1,-1,0,-1,0,1,0,3,5.25,0,4,0,1,0,Szabolcs-Szatmár-Bereg Vármegye,0.0,6128
17,0,4.25,4.0,4.5,3.5,75,88,69,71,-1,-1,88,-1,0,-1,-1,1,-1,1,0,0,3,8.06,0,4,0,1,0,Budapest,1.0,6129
19,1,4.75,3.0,4.5,3.5,66,82,84,-1,59,-1,88,-1,-1,0,-1,0,-1,1,0,0,3,5.94,1,7,0,5,0,Zala Vármegye,0.0,6130
19,0,3.5,4.0,3.75,3.25,88,85,83,-1,-1,90,92,-1,-1,-1,1,0,-1,0,0,0,3,9.21,1,5,0,1,1,Nógrád Vármegye,1.0,6131
19,0,3.75,4.5,4.25,3.5,72,79,81,-1,-1,98,-1,93,-1,-1,0,-1,0,0,0,0,2,4.78,1,8,0,4,1,Baranya Vármegye,0.0,6132
18,1,3.0,4.25,4.25,3.25,69,67,94,89,-1,-1,60,-1,0,-1,-1,0,-1,1,1,0,4,7.55,1,5,0,1,0,Zala Vármegye,0.0,6133
17,0,4.0,3.75,3.5,3.25,95,88,89,94,-1,-1,88,-1,0,-1,-1,0,-1,1,0,1,1,4.45,1,2,0,1,1,Békés Vármegye,1.0,6134
19,0,4.0,4.25,3.75,4.0,84,88,78,90,-1,-1,52,-1,0,-1,-1,1,-1,0,0,0,2,4.34,1,6,0,2,0,Bács-Kiskun Vármegye,0.0,6135
18,0,3.0,4.0,3.5,4.25,88,91,99,85,-1,-1,96,-1,0,-1,-1,1,-1,0,1,0,3,6.52,1,4,0,2,1,Zala Vármegye,0.0,6136
18,1,2.5,4.5,4.0,4.25,88,90,58,83,-1,-1,81,-1,1,-1,-1,1,-1,0,0,0,3,7.54,1,2,0,1,0,Budapest,1.0,6137
18,1,2.0,3.5,5.0,2.75,80,67,61,-1,70,-1,63,-1,-1,0,-1,1,-1,0,0,1,1,1.58,0,6,0,6,0,Zala Vármegye,0.0,6138
19,0,3.5,4.0,4.25,4.0,93,77,89,93,-1,-1,98,-1,1,-1,-1,1,-1,0,0,0,2,5.53,1,3,0,3,1,Zala Vármegye,1.0,6139
17,1,4.25,4.0,3.25,4.25,85,82,77,-1,46,-1,92,-1,-1,0,-1,0,-1,0,0,1,4,8.28,1,8,0,2,0,Hajdú-Bihar Vármegye,0.0,6140
17,1,4.75,3.75,3.25,4.5,73,63,57,-1,-1,90,69,-1,-1,-1,0,0,-1,0,0,1,3,6.81,1,6,1,3,1,Nógrád Vármegye,1.0,6141
18,0,3.25,4.75,4.75,3.75,82,77,98,79,-1,-1,69,-1,0,-1,-1,1,-1,1,0,0,1,5.47,0,5,0,1,1,Jász-Nagykun-Szolnok Vármegye,1.0,6142
19,1,3.75,3.75,3.75,4.0,84,90,83,89,-1,-1,94,-1,0,-1,-1,0,-1,0,1,0,1,1.0,1,1,0,1,0,Baranya Vármegye,0.0,6143
18,1,3.5,3.5,4.0,4.0,93,90,94,51,-1,-1,85,-1,1,-1,-1,0,-1,1,0,0,3,7.01,1,5,0,2,0,Fejér Vármegye,1.0,6144
17,1,3.5,4.0,4.25,5.0,77,62,79,-1,-1,87,80,-1,-1,-1,0,0,-1,1,0,0,3,4.58,1,1,0,1,0,Budapest,0.0,6145
17,1,4.25,3.5,4.25,4.5,83,56,84,65,-1,-1,82,-1,0,-1,-1,1,-1,0,0,0,3,5.13,1,5,0,3,0,Zala Vármegye,0.0,6146
17,1,3.5,4.5,3.75,2.75,89,89,79,97,-1,-1,92,-1,0,-1,-1,1,-1,0,0,1,2,2.99,0,7,0,1,0,Vas Vármegye,0.0,6147
18,0,4.25,4.5,3.25,3.75,98,93,82,-1,84,-1,86,-1,-1,0,-1,1,-1,0,0,0,2,4.74,1,2,1,3,1,Baranya Vármegye,0.0,6148
19,1,3.5,4.25,4.5,3.5,57,61,93,60,-1,-1,76,-1,1,-1,-1,0,-1,0,1,0,4,9.14,0,4,0,4,0,Fejér Vármegye,0.0,6149
18,1,4.75,4.0,4.25,3.25,94,64,81,-1,-1,82,90,-1,-1,-1,0,0,-1,0,0,1,2,4.81,0,2,0,1,1,Baranya Vármegye,0.0,6150
19,1,4.5,4.75,4.75,3.5,81,81,83,71,-1,-1,-1,90,0,-1,-1,-1,0,0,0,0,3,7.05,1,8,0,1,1,Budapest,1.0,6151
18,0,2.75,4.5,4.5,4.5,82,61,57,-1,-1,65,95,-1,-1,-1,0,0,-1,0,1,0,3,7.43,1,6,0,3,0,Baranya Vármegye,0.0,6152
19,1,4.0,4.25,3.75,4.0,92,84,90,-1,-1,67,94,-1,-1,-1,0,0,-1,1,0,0,1,4.14,1,7,0,1,1,Borsod-Abaúj-Zemplén Vármegye,1.0,6153
18,0,3.5,4.0,5.0,3.25,23,72,68,-1,-1,81,64,-1,-1,-1,1,0,-1,0,0,0,3,6.54,0,5,1,1,1,Zala Vármegye,1.0,6154
19,1,4.0,4.25,3.5,4.75,77,65,95,92,-1,-1,-1,92,1,-1,-1,-1,0,0,1,0,4,8.38,1,1,0,2,0,Zala Vármegye,0.0,6155
19,1,4.75,3.25,4.5,4.0,96,72,80,79,-1,-1,88,-1,0,-1,-1,1,-1,0,1,0,1,3.09,1,3,0,1,0,Zala Vármegye,0.0,6156
18,0,4.75,4.25,3.5,3.5,56,64,87,66,-1,-1,85,-1,1,-1,-1,1,-1,0,0,0,2,5.55,1,5,0,1,0,Baranya Vármegye,0.0,6157
17,0,3.25,3.5,3.75,4.25,91,94,94,93,-1,-1,89,-1,1,-1,-1,0,-1,0,0,0,3,7.02,1,5,0,3,0,Komárom-Esztergom Vármegye,1.0,6158
18,1,3.25,2.5,4.25,3.75,96,73,71,76,-1,-1,87,-1,0,-1,-1,0,-1,0,1,0,3,5.53,0,5,0,2,0,Veszprém Vármegye,0.0,6159
17,0,3.75,3.75,4.5,4.0,71,73,91,76,-1,-1,95,-1,1,-1,-1,0,-1,0,0,0,2,4.36,1,4,0,4,0,Borsod-Abaúj-Zemplén Vármegye,0.0,6160
17,1,3.5,4.5,4.0,3.75,89,67,67,71,-1,-1,62,-1,1,-1,-1,1,-1,0,0,0,2,5.75,1,6,0,2,1,Nógrád Vármegye,1.0,6161
19,0,3.75,3.5,3.0,3.25,88,80,65,-1,88,-1,69,-1,-1,0,-1,0,-1,0,1,0,2,5.94,0,3,0,1,0,Veszprém Vármegye,0.0,6162
17,1,4.0,2.75,4.25,2.75,49,93,44,-1,-1,82,59,-1,-1,-1,1,1,-1,0,0,0,1,5.05,0,5,0,1,0,Győr-Moson-Sopron Vármegye,0.0,6163
19,1,4.25,3.75,4.0,4.5,80,71,73,-1,-1,87,64,-1,-1,-1,0,1,-1,0,0,1,1,3.61,1,6,0,1,1,Nógrád Vármegye,1.0,6164
17,1,4.75,4.25,4.75,5.0,90,95,88,92,-1,-1,93,-1,1,-1,-1,1,-1,0,0,0,3,5.38,0,6,0,2,0,Győr-Moson-Sopron Vármegye,1.0,6165
19,1,4.5,3.25,3.0,4.0,68,90,52,81,-1,-1,-1,71,0,-1,-1,-1,0,0,1,0,3,6.33,1,4,0,3,0,Jász-Nagykun-Szolnok Vármegye,0.0,6166
18,1,4.25,4.5,3.5,3.25,78,71,90,-1,92,-1,80,-1,-1,0,-1,1,-1,0,1,0,5,8.39,1,4,0,1,0,Komárom-Esztergom Vármegye,0.0,6167
19,0,3.5,3.0,4.25,4.25,74,66,86,-1,-1,87,83,-1,-1,-1,0,1,-1,0,1,0,3,6.57,1,6,0,4,0,Veszprém Vármegye,0.0,6168
17,1,4.75,4.75,4.0,3.25,81,69,77,-1,-1,83,-1,58,-1,-1,0,-1,0,0,0,0,2,6.31,0,4,0,1,0,Zala Vármegye,0.0,6169
18,1,4.75,4.0,4.5,4.5,95,97,98,-1,74,-1,-1,90,-1,0,-1,-1,0,0,1,0,3,7.65,1,6,0,2,0,Tolna Vármegye,0.0,6170
17,1,4.25,4.25,3.75,3.75,71,89,68,32,-1,-1,83,-1,0,-1,-1,0,-1,0,0,0,3,4.93,0,3,0,3,0,Baranya Vármegye,0.0,6171
17,0,4.0,3.75,4.5,2.75,82,42,64,93,-1,-1,72,-1,0,-1,-1,0,-1,1,1,0,3,6.48,0,6,0,4,0,Zala Vármegye,0.0,6172
17,1,4.5,4.25,4.0,3.75,86,77,78,57,-1,-1,90,-1,0,-1,-1,1,-1,0,0,0,2,6.0,0,4,0,3,1,Baranya Vármegye,0.0,6173
19,0,4.0,4.5,3.5,3.5,82,85,91,76,-1,-1,64,-1,1,-1,-1,0,-1,0,0,0,3,7.64,1,3,0,2,1,Jász-Nagykun-Szolnok Vármegye,0.0,6174
17,1,3.0,3.0,3.75,4.0,62,70,80,-1,70,-1,79,-1,-1,0,-1,1,-1,0,0,0,2,6.61,1,2,0,3,0,Baranya Vármegye,0.0,6175
19,0,4.25,4.25,4.5,2.75,58,73,92,80,-1,-1,76,-1,0,-1,-1,1,-1,0,0,0,2,5.67,1,3,0,1,0,Vas Vármegye,0.0,6176
18,0,4.5,3.25,3.75,3.5,87,98,85,-1,-1,96,99,-1,-1,-1,0,0,-1,0,0,0,3,7.14,1,6,0,5,0,Komárom-Esztergom Vármegye,0.0,6177
18,1,4.75,4.5,4.5,4.25,94,76,79,88,-1,-1,-1,89,1,-1,-1,-1,0,0,0,0,3,6.69,1,5,0,1,1,Baranya Vármegye,1.0,6178
18,0,2.5,3.25,4.0,3.25,58,40,73,47,-1,-1,52,-1,1,-1,-1,0,-1,0,0,0,3,7.15,1,7,0,1,0,Zala Vármegye,0.0,6179
19,0,4.0,4.0,4.5,3.0,75,84,75,73,-1,-1,69,-1,1,-1,-1,0,-1,0,1,0,2,2.83,1,6,0,2,0,Jász-Nagykun-Szolnok Vármegye,0.0,6180
19,0,4.75,3.5,3.75,4.25,81,88,91,98,-1,-1,94,-1,1,-1,-1,0,-1,0,1,0,3,7.06,1,1,0,1,0,Pest Vármegye,0.0,6181
19,1,4.5,3.0,3.5,3.5,94,95,86,87,-1,-1,65,-1,0,-1,-1,0,-1,0,1,0,3,6.09,1,3,0,1,0,Budapest,1.0,6182
17,1,4.0,3.25,3.5,5.0,83,96,98,-1,95,-1,-1,85,-1,0,-1,-1,0,0,0,0,2,3.67,0,5,0,2,0,Tolna Vármegye,0.0,6183
18,0,4.0,4.0,3.5,2.25,92,85,66,-1,-1,91,88,-1,-1,-1,0,1,-1,0,0,0,2,5.93,1,2,1,1,1,Somogy Vármegye,0.0,6184
19,0,4.0,3.75,4.0,4.25,97,92,83,-1,-1,68,83,-1,-1,-1,0,0,-1,1,0,0,3,8.92,1,5,0,1,0,Jász-Nagykun-Szolnok Vármegye,1.0,6185
17,1,3.25,4.25,3.75,3.75,93,89,77,89,-1,-1,92,-1,0,-1,-1,1,-1,0,1,0,1,5.41,1,4,1,1,0,Veszprém Vármegye,0.0,6186
18,1,3.5,4.5,4.0,4.25,91,86,64,87,-1,-1,68,-1,0,-1,-1,1,-1,0,1,0,4,9.22,0,4,0,3,0,Veszprém Vármegye,0.0,6187
17,0,4.0,4.25,3.75,4.25,83,77,89,-1,-1,86,79,-1,-1,-1,0,0,-1,0,1,0,1,3.08,1,6,0,1,0,Komárom-Esztergom Vármegye,0.0,6188
19,0,4.0,3.75,4.0,3.5,75,93,79,86,-1,-1,92,-1,1,-1,-1,0,-1,1,0,0,3,5.58,0,5,1,3,0,Nógrád Vármegye,1.0,6189
17,1,2.5,3.0,4.0,4.75,82,58,57,31,-1,-1,40,-1,0,-1,-1,0,-1,1,1,0,2,1.18,0,5,1,3,0,Győr-Moson-Sopron Vármegye,0.0,6190
18,0,4.0,3.5,3.75,4.0,91,82,88,-1,66,-1,-1,86,-1,0,-1,-1,0,0,0,0,2,5.69,1,5,0,1,1,Borsod-Abaúj-Zemplén Vármegye,0.0,6191
18,1,5.0,4.75,3.5,3.0,86,61,71,76,-1,-1,69,-1,1,-1,-1,1,-1,0,0,0,4,7.32,1,8,0,4,0,Budapest,1.0,6192
17,0,4.5,4.5,3.0,4.0,75,84,89,-1,77,-1,90,-1,-1,0,-1,0,-1,0,0,0,3,6.06,1,3,0,3,0,Fejér Vármegye,0.0,6193
17,1,3.75,4.25,4.0,3.0,93,95,73,-1,87,-1,63,-1,-1,0,-1,0,-1,0,0,0,3,6.37,0,3,0,1,0,Budapest,0.0,6194
19,1,4.5,2.5,3.75,4.75,91,88,81,-1,-1,97,100,-1,-1,-1,0,1,-1,0,0,0,2,4.36,1,1,0,4,0,Békés Vármegye,0.0,6195
18,1,3.75,4.5,3.5,4.5,84,88,98,-1,97,-1,92,-1,-1,1,-1,0,-1,0,0,1,4,7.52,1,6,0,3,1,Bács-Kiskun Vármegye,0.0,6196
18,1,3.75,4.0,3.0,3.75,79,94,66,-1,-1,63,-1,94,-1,-1,0,-1,1,0,0,1,1,5.35,1,4,0,1,0,Hajdú-Bihar Vármegye,0.0,6197
17,1,4.0,4.0,3.75,4.0,71,87,74,98,-1,-1,80,-1,1,-1,-1,0,-1,0,1,0,3,6.22,1,1,0,1,0,Zala Vármegye,0.0,6198
19,1,3.5,3.0,4.75,3.75,74,83,75,82,-1,-1,-1,71,1,-1,-1,-1,0,0,0,0,1,4.56,1,5,0,1,0,Budapest,1.0,6199
18,1,3.75,4.5,4.0,3.5,93,87,85,-1,-1,59,67,-1,-1,-1,0,0,-1,0,1,0,1,5.81,1,1,0,2,0,Budapest,0.0,6200
19,0,4.25,3.5,3.5,3.25,69,69,61,-1,61,-1,72,-1,-1,0,-1,0,-1,0,1,0,2,4.41,0,4,0,1,0,Budapest,0.0,6201
19,1,2.75,4.25,3.5,3.5,74,84,95,-1,-1,77,79,-1,-1,-1,0,1,-1,0,0,0,2,3.9,0,6,1,3,0,Komárom-Esztergom Vármegye,0.0,6202
19,1,4.75,3.75,3.0,3.75,69,79,87,54,-1,-1,84,-1,1,-1,-1,0,-1,0,1,0,2,5.15,1,6,0,3,1,Békés Vármegye,1.0,6203
18,0,2.75,3.0,4.5,4.0,97,68,78,-1,94,-1,79,-1,-1,0,-1,1,-1,1,0,0,1,4.22,0,6,1,2,0,Fejér Vármegye,0.0,6204
19,1,2.5,4.0,3.75,4.25,94,89,78,86,-1,-1,81,-1,0,-1,-1,0,-1,0,1,1,3,10.0,1,6,0,3,1,Zala Vármegye,0.0,6205
18,0,4.0,4.25,3.25,3.0,61,68,70,-1,42,-1,-1,90,-1,0,-1,-1,0,0,1,1,2,3.36,0,3,0,1,0,Budapest,0.0,6206
18,1,3.75,3.5,3.5,4.75,60,65,85,-1,-1,89,84,-1,-1,-1,0,1,-1,1,0,0,4,8.28,1,4,0,3,0,Zala Vármegye,1.0,6207
17,0,3.25,4.75,4.25,3.0,84,97,91,-1,-1,88,-1,63,-1,-1,0,-1,1,0,0,0,2,4.23,0,4,0,2,1,Fejér Vármegye,0.0,6208
17,1,3.25,4.25,4.5,4.5,80,86,85,-1,94,-1,71,-1,-1,0,-1,1,-1,0,1,0,2,5.74,1,2,0,3,1,Szabolcs-Szatmár-Bereg Vármegye,0.0,6209
19,1,4.0,4.25,4.5,3.25,67,87,86,72,-1,-1,57,-1,1,-1,-1,0,-1,0,0,0,2,5.17,1,1,0,2,0,Heves Vármegye,0.0,6210
19,0,4.75,4.0,3.75,4.75,69,94,89,-1,-1,94,90,-1,-1,-1,0,0,-1,0,1,0,3,6.0,1,4,0,2,0,Fejér Vármegye,0.0,6211
19,0,4.5,3.0,4.0,4.0,59,89,89,-1,75,-1,99,-1,-1,0,-1,1,-1,0,0,1,4,8.63,1,6,0,1,1,Győr-Moson-Sopron Vármegye,0.0,6212
18,0,2.5,3.5,3.0,3.5,83,92,86,-1,-1,79,-1,62,-1,-1,0,-1,0,0,1,0,2,5.26,0,3,0,1,0,Bács-Kiskun Vármegye,0.0,6213
17,1,4.25,3.75,4.0,3.5,75,81,94,-1,75,-1,73,-1,-1,0,-1,0,-1,0,1,0,3,6.74,1,4,0,3,0,Zala Vármegye,0.0,6214
19,1,4.25,3.5,3.25,4.0,88,82,80,-1,-1,87,77,-1,-1,-1,0,1,-1,0,1,0,4,9.82,0,6,0,4,0,Nógrád Vármegye,1.0,6215
19,1,4.25,3.0,4.25,3.5,78,96,75,-1,-1,91,88,-1,-1,-1,0,0,-1,0,0,0,4,8.67,1,6,0,1,1,Győr-Moson-Sopron Vármegye,1.0,6216
17,0,3.75,4.75,4.25,4.25,81,89,89,-1,82,-1,66,-1,-1,0,-1,1,-1,0,1,0,3,5.05,0,4,0,1,1,Borsod-Abaúj-Zemplén Vármegye,0.0,6217
19,1,3.75,3.75,4.0,3.0,75,90,66,-1,-1,92,-1,65,-1,-1,0,-1,0,1,0,0,4,7.72,1,5,0,4,1,Pest Vármegye,1.0,6218
19,0,3.25,3.5,4.5,4.0,77,51,74,-1,-1,86,72,-1,-1,-1,0,0,-1,0,0,1,2,5.96,1,7,0,3,0,Borsod-Abaúj-Zemplén Vármegye,0.0,6219
19,0,4.25,4.0,4.5,4.0,86,85,60,90,-1,-1,99,-1,0,-1,-1,0,-1,0,1,0,2,2.98,0,6,0,3,1,Győr-Moson-Sopron Vármegye,1.0,6220
17,0,3.25,3.5,4.25,4.5,93,87,86,-1,100,-1,-1,61,-1,0,-1,-1,1,0,0,0,1,2.99,1,2,1,5,1,Vas Vármegye,0.0,6221
17,0,3.0,3.5,4.75,4.0,87,90,86,-1,-1,58,86,-1,-1,-1,1,0,-1,0,1,0,3,5.68,1,3,0,5,0,Zala Vármegye,0.0,6222
